Player Name,Goals Conceded by team per season,Team,League,POS,GP,MIN,ST,ON,OFF,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,49,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,FC,FS,P,AP,A58,AW,BR,DR,DW,EG,ES,IBS,IBSOG,IBG,OBS,OBSOG,OBG,AOG,APW,DSP,OWN,TOUCH,TBOX,PFT,DL,AFZP,BLKCR,PENT,CLR48,POSL,LPOPP,PK,PKG,PKM,PKSVD,FKCR,FKACR,CRN,CRNCR,CRNW,FKS,FKSOG,FKG,GC,CS,SV,IBSV,OBSV,AKS,PKC,PKF,PKSV,CL,ECL,PUNCH,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Rene Krhin,82,GRA,LIGA,M,12,937,11,1,4,0,0,0,0,0,0,0,0,2,1,17,1,0,3,0,3,0,7,7,4,4,14,364,426,0,29,40,7,54,0,0,1,0,0,1,1,0,0,0,5,0,536,3,47,29,161,1,1,0,79,37,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,18,17,0,16,0,0,0,0,0,7
Ryan Mason,80,HUL,EPL,M,16,928,11,5,7,4,0,0,1,0,0,0,0,17,4,14,24,5,8,0,7,1,4,13,9,9,16,325,381,3,4,55,3,35,0,0,7,1,0,10,3,1,0,0,10,0,521,14,78,47,167,3,29,0,100,26,0,0,0,0,3,0,3,3,7,0,0,0,27,0,0,0,0,0,0,0,0,10,10,0,17,0,0,0,0,0,5
Sime Vrsaljko,27,ATM,LIGA,M/D,14,923,11,3,2,2,0,0,0,0,0,0,0,3,0,32,30,4,5,0,4,1,1,28,20,22,9,217,317,4,20,64,9,65,0,0,3,0,0,0,0,0,0,0,5,0,627,7,75,50,135,9,51,0,189,31,0,0,0,0,0,0,0,0,14,0,0,0,7,5,0,0,0,0,0,0,0,33,33,0,17,0,0,4,0,0,12
Neil Taylor,70,SWA,EPL,D,11,922,11,0,2,1,0,0,0,1,0,0,1,4,0,26,28,9,3,1,2,0,3,22,18,13,4,264,361,9,7,55,3,36,0,0,0,0,0,4,0,0,0,0,7,0,618,3,74,39,159,11,34,0,156,33,0,0,0,0,0,0,0,0,2,0,0,0,26,1,0,0,0,0,0,0,0,20,20,0,8,0,0,0,0,0,8
Yohan Benalouane,63,LEI,EPL,D,11,920,11,0,4,4,0,0,0,0,0,0,0,4,1,26,0,0,2,0,2,0,5,17,12,15,3,128,188,0,18,49,3,40,0,0,3,0,0,1,1,0,0,0,1,0,314,5,13,46,44,0,3,0,63,29,0,0,0,0,0,0,0,0,1,1,1,0,15,4,0,0,0,0,1,0,0,56,56,0,16,0,0,0,0,0,3
Thomas Delaney,64,SVW,BUND,M,13,919,11,2,5,3,0,0,4,1,0,1,0,14,8,29,2,1,6,1,5,0,8,27,20,27,16,342,492,1,42,50,0,84,0,0,8,5,3,6,3,1,0,0,5,0,646,15,68,76,163,0,21,0,171,41,0,0,0,0,0,0,0,0,2,1,1,1,23,0,0,0,0,0,0,0,0,20,20,0,41,0,0,0,0,0,5
Daniel Ayala,53,MID,EPL,D,14,917,11,3,2,3,0,0,1,0,0,0,0,10,5,28,6,1,0,0,0,0,6,12,5,15,3,302,379,1,36,57,0,50,0,1,10,5,1,0,0,0,0,0,1,0,528,14,24,43,84,4,12,0,92,59,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,68,64,0,38,0,0,1,1,0,0
Adrian Marin,55,LGN,LIGA,D,13,912,11,2,4,3,0,0,0,0,0,0,0,7,3,15,17,2,6,0,6,0,4,23,17,15,2,194,274,2,17,45,5,47,0,0,3,3,0,4,0,0,0,0,4,0,510,12,50,44,107,7,22,0,142,36,0,0,0,0,1,0,0,0,4,0,0,0,15,1,0,0,0,0,0,0,0,23,23,0,14,0,0,0,0,0,16
Litri,82,GRA,LIGA,M,13,912,11,2,6,2,0,0,0,2,0,2,0,3,0,11,45,7,8,1,6,0,1,20,15,7,16,215,265,7,7,42,8,51,0,0,0,0,0,3,0,0,0,0,8,0,527,2,63,40,123,1,49,0,154,17,0,0,0,0,0,0,0,0,9,0,0,0,17,0,0,0,0,0,0,0,0,19,19,0,13,0,0,0,0,0,21
Sidney Sam,63,D98,BUND,M,13,885,11,2,4,1,0,0,2,1,0,1,0,13,5,13,19,3,6,2,4,1,0,13,10,18,20,206,281,2,8,49,28,69,1,1,7,3,2,6,2,0,0,0,26,0,525,18,90,108,152,1,31,0,195,16,2,2,0,0,2,1,9,8,6,0,0,0,20,0,0,0,0,0,0,0,0,1,1,0,6,1,0,0,2,2,67
Alexandre Pato,33,VIL,LIGA,F,14,882,11,3,9,0,0,0,2,1,0,1,0,28,9,5,6,0,7,0,6,0,0,8,5,14,24,142,207,0,10,26,19,61,0,0,16,6,2,12,3,0,0,0,24,0,423,46,58,80,100,0,14,0,172,3,1,0,1,0,0,0,0,0,3,3,1,0,7,0,0,0,0,0,0,0,0,1,1,0,6,0,0,8,5,2,47
Patrice Evra,41,OM,FRAN,D,11,873,11,0,6,3,0,0,1,0,0,0,0,4,2,17,21,2,6,1,6,0,4,23,18,17,13,379,458,2,21,34,6,63,0,2,4,2,1,0,0,0,0,0,6,0,716,12,83,51,193,10,19,0,151,48,0,0,0,0,0,0,0,0,5,0,0,0,9,3,0,0,0,0,0,0,0,34,34,0,19,1,0,3,0,1,10
Jean-Christophe Bahebeck,81,PES,SERI,F,15,821,11,4,9,0,0,0,4,1,0,1,0,30,12,5,9,3,4,2,2,0,4,12,9,16,15,159,219,3,16,25,17,60,0,0,23,11,4,7,1,0,0,0,23,0,413,40,68,92,119,1,17,0,129,5,0,0,0,0,0,0,4,0,8,1,0,0,21,0,0,0,0,0,0,0,0,14,14,0,3,0,0,8,2,3,31
Shane Long,48,SOU,EPL,F,32,1248,10,22,6,2,0,0,3,1,0,1,0,41,15,5,24,3,14,3,13,0,4,12,10,28,37,214,306,3,46,40,6,99,0,0,33,11,3,8,4,0,0,1,14,0,553,81,85,113,168,0,23,0,173,2,1,0,1,0,0,0,0,0,14,0,0,0,23,1,0,0,0,0,0,0,0,14,14,0,2,0,0,12,7,1,15
Ludovic Blas,53,GUI,FRAN,F/M,24,1150,10,14,3,5,0,0,1,1,0,0,1,30,14,15,6,3,7,1,5,1,1,19,12,22,13,233,318,2,8,65,22,61,0,0,17,6,1,13,8,0,0,0,29,0,535,35,86,103,150,3,17,0,163,19,0,0,0,0,0,0,2,2,8,0,0,0,25,2,0,0,0,0,1,0,0,9,7,0,12,0,0,1,1,1,44
Ezequiel Ponce,82,GRA,LIGA,F,25,1126,10,15,3,5,1,1,2,0,0,0,0,37,8,4,4,1,9,0,9,0,0,6,5,31,17,180,266,1,45,37,13,80,0,0,24,7,2,13,1,0,0,0,37,0,491,44,59,133,128,0,8,0,194,9,1,0,0,1,0,0,0,0,8,0,0,0,28,0,0,0,0,0,0,0,0,12,11,0,7,0,0,4,5,1,24
Souleymane Camara,66,MON,FRAN,F,28,1078,10,18,6,0,0,0,1,1,0,1,0,24,4,5,28,5,14,1,13,0,0,16,11,16,19,278,352,5,23,46,15,73,0,1,19,4,1,5,0,0,0,1,19,0,556,44,99,91,195,1,27,0,161,10,0,0,0,0,0,0,0,0,14,0,0,0,26,1,0,0,0,0,0,0,0,9,9,0,7,0,0,3,4,1,26
Federico Ricci,63,SAS,SERI,F/M,24,1059,10,14,5,4,0,0,2,0,0,0,0,22,9,9,60,13,17,2,14,3,0,33,29,22,27,266,347,7,9,56,20,89,0,0,16,7,2,6,2,0,0,0,35,0,662,45,118,111,208,1,61,0,234,13,1,1,0,0,2,2,22,17,15,0,0,0,16,1,0,0,0,0,1,0,0,5,3,0,17,1,0,2,3,2,48
Darwin Machis,55,LGN,LIGA,F/M,27,1047,10,17,6,1,0,0,1,3,0,2,1,36,13,12,48,6,10,1,7,0,1,16,8,14,37,160,229,6,4,71,22,78,0,0,21,9,1,15,4,0,0,0,22,0,549,57,59,99,112,2,50,0,222,1,0,0,0,0,0,0,4,4,12,0,0,0,20,1,0,0,0,0,0,0,0,6,5,0,3,1,0,7,3,1,62
Amadou Diawara,39,NAP,SERI,M,18,1040,10,8,2,1,0,0,0,0,0,0,0,7,0,29,1,0,11,0,11,0,4,25,18,13,11,811,902,0,8,79,7,51,0,1,1,0,0,6,0,0,0,0,5,0,1044,1,105,30,393,1,22,0,112,65,0,0,0,0,1,0,0,0,1,0,0,0,18,3,0,0,0,0,0,0,0,15,13,0,27,1,0,0,0,0,7
Aitor Bunuel Redrado,94,OSA,LIGA,D,15,1029,10,5,4,3,0,0,0,0,0,0,0,6,0,23,32,7,11,1,10,1,2,33,29,18,7,217,320,7,5,47,9,54,0,0,4,0,0,2,0,0,0,0,11,0,628,12,70,60,147,6,40,0,193,33,0,0,0,0,0,0,0,0,9,0,0,0,26,1,0,0,0,0,0,0,0,26,25,0,19,0,0,0,0,0,15
Rafinha,22,FCB,BUND,D,20,1021,10,10,2,2,0,0,1,1,0,1,0,6,3,33,34,11,14,3,13,0,3,25,18,10,21,828,923,11,9,71,14,68,0,0,4,2,0,2,1,1,0,1,6,0,1209,22,210,35,494,1,48,0,150,63,0,0,0,0,0,0,0,0,9,0,0,0,8,3,0,0,0,0,0,0,0,13,11,0,31,0,0,0,1,0,19
Yoshinori Muto,55,M05,BUND,F/M,19,1020,10,9,6,3,0,0,5,0,0,0,0,18,9,6,2,0,7,1,7,0,0,9,5,26,19,115,183,0,19,28,10,57,0,0,18,9,5,0,0,0,0,2,14,0,331,50,56,105,89,0,9,0,136,5,0,0,0,0,0,0,0,0,6,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14,2,4,27
Carlos Castro,72,SPO,LIGA,F,25,1015,10,15,6,1,0,0,4,1,0,1,0,16,10,1,1,0,12,2,11,0,1,6,6,15,14,175,227,0,11,28,6,36,0,0,14,8,4,2,2,0,0,0,32,0,361,39,63,89,119,0,14,0,124,10,0,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,0,0,0,0,0,2,2,0,7,0,0,1,1,2,12
Gabriele Angella,56,UDI,SERI,D,14,1013,10,4,0,3,0,0,1,0,0,0,0,7,3,24,3,0,2,0,2,0,8,17,13,9,5,333,431,0,37,31,0,57,1,2,7,3,1,0,0,0,0,0,0,1,597,7,13,25,90,3,10,0,107,61,0,0,0,0,0,0,0,0,1,0,0,0,20,2,0,0,0,0,0,0,0,75,75,0,47,0,0,0,1,1,0
Patric,51,LAZ,SERI,D,19,1011,10,9,2,4,0,0,0,1,0,1,0,16,2,10,15,2,9,2,8,0,4,19,16,6,8,522,611,2,12,69,6,44,0,0,9,2,0,7,0,0,0,1,3,0,852,23,116,29,243,6,28,0,130,35,0,0,0,0,0,0,0,0,6,0,0,0,19,1,0,0,0,0,0,0,0,34,29,0,27,1,0,2,0,0,9
Johann Berg Gud29dsson,55,BRN,EPL,M,20,994,10,10,7,1,0,0,1,2,0,2,0,17,8,20,72,23,15,1,8,5,4,20,17,4,9,209,296,13,14,59,6,48,0,1,3,2,0,14,6,1,0,0,14,0,518,18,75,53,160,4,79,0,175,10,0,0,0,0,10,3,28,25,11,3,2,0,19,0,0,0,0,0,1,0,0,20,18,0,14,0,0,1,0,0,14
Bryan Cristante,81,PES,SERI,M,16,979,10,6,4,1,0,0,0,0,0,0,0,14,1,14,12,3,16,1,16,0,2,28,20,34,6,414,552,3,31,59,9,74,0,2,5,0,0,9,1,0,0,0,17,0,725,18,97,106,228,3,33,0,191,45,0,0,0,0,0,0,0,0,2,1,0,0,24,0,0,0,0,0,0,0,0,22,19,0,30,1,0,1,1,0,18
Erik Durm,40,BVB,BUND,D,13,975,10,3,2,1,0,0,0,2,0,2,0,9,2,18,21,5,16,3,12,1,1,23,20,9,14,331,453,5,12,44,7,55,0,1,4,0,0,5,2,0,0,0,10,0,693,23,91,50,183,1,47,0,194,24,0,0,0,0,0,0,0,0,10,0,0,0,12,4,0,0,0,0,0,0,0,8,8,0,22,0,0,2,2,0,10
Bernardo Espinosa,53,MID,EPL,D,11,975,10,1,1,2,0,0,0,0,0,0,0,2,1,17,0,0,0,0,0,0,7,22,16,17,7,447,526,0,27,41,0,55,0,0,1,1,0,1,0,0,0,0,0,0,670,2,44,65,132,4,8,0,79,81,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,1,0,0,68,68,0,42,0,0,1,0,0,0
Vincent Marchetti,54,NAN,FRAN,M,17,975,10,7,4,3,0,0,0,1,0,1,0,16,1,22,18,4,9,1,5,3,1,36,22,25,13,300,388,1,5,81,7,60,0,0,7,0,0,9,1,0,0,0,13,0,589,15,63,87,162,2,33,1,149,26,0,0,0,0,4,1,9,8,2,1,0,0,15,1,0,0,0,0,0,0,0,11,11,0,17,1,0,1,1,0,12
Jannes Horn,52,WOB,BUND,D,13,974,10,3,1,2,0,0,0,1,0,1,0,2,0,26,25,2,10,1,9,0,1,18,14,5,12,313,381,2,10,41,6,45,0,0,2,0,0,0,0,0,1,0,8,0,616,10,71,33,138,7,46,0,135,25,0,0,0,0,1,0,1,1,3,0,0,0,24,1,0,0,0,0,0,0,0,13,13,0,21,0,0,0,0,0,10
Alessandro Bruno,81,PES,SERI,M,15,973,10,5,3,6,0,0,0,0,0,0,0,0,0,15,1,0,4,0,4,0,0,32,21,19,5,573,698,0,14,96,3,53,0,1,0,0,0,0,0,0,0,0,7,0,813,1,108,54,272,1,21,0,148,56,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,11,11,0,37,1,0,0,0,0,4
Olivier Ntcham,64,GEN,SERI,M,20,967,10,10,5,3,0,0,3,1,0,1,0,22,8,9,9,1,9,1,7,1,0,23,20,25,11,439,523,0,8,77,14,56,1,0,3,0,0,19,8,3,0,0,21,0,681,11,141,79,289,2,23,0,135,30,0,0,0,0,0,0,2,2,4,0,0,0,24,1,0,0,0,0,0,0,0,7,6,0,40,1,0,1,0,0,18
Nabil El Zhar,55,LGN,LIGA,M,14,957,10,4,3,1,0,0,1,2,0,2,0,20,10,7,48,13,11,1,5,4,0,14,7,12,22,175,243,6,12,58,17,65,0,0,14,7,1,6,3,0,0,0,25,0,489,44,73,81,139,1,49,0,193,12,0,0,0,0,6,0,17,17,15,0,0,0,10,2,0,0,0,0,0,0,0,1,1,0,9,0,0,3,2,1,42
Junior Alonso,47,LIL,FRAN,D,12,956,10,2,0,1,0,0,0,1,0,1,0,2,0,27,0,0,8,1,7,0,0,12,10,12,3,500,603,0,39,72,3,57,0,0,2,0,0,0,0,0,0,0,5,1,746,7,50,41,159,1,15,0,119,100,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,62,62,0,54,0,0,1,1,0,4
Stefano Okaka,68,WAT,EPL,F,19,954,10,9,5,5,0,0,4,0,0,0,0,27,12,1,5,0,14,2,14,0,1,12,9,30,23,154,230,0,40,40,23,96,0,0,25,12,4,2,0,0,0,0,26,0,446,62,87,121,123,0,7,0,169,3,0,0,0,0,0,0,0,0,5,0,0,0,23,2,0,0,0,0,0,0,0,10,10,0,7,1,0,11,1,1,33
Naim Sliti,47,LIL,FRAN,M,16,953,10,6,4,1,0,0,1,1,1,1,1,23,7,12,53,18,30,3,19,10,1,22,18,12,25,265,344,2,4,60,39,90,0,0,7,3,1,16,4,0,0,0,40,0,661,24,118,112,218,1,69,0,215,12,0,0,0,0,16,7,24,21,4,2,2,0,15,0,0,0,0,0,0,0,0,4,4,0,9,1,0,1,0,0,64
Alvaro Medran,65,VAL,LIGA,M,16,949,10,6,3,3,0,0,2,0,0,0,0,13,4,9,5,0,9,1,9,0,2,19,14,14,13,476,567,0,5,77,8,44,0,0,6,2,2,7,2,0,0,0,20,0,725,7,119,73,275,1,25,0,139,58,0,0,0,0,0,0,2,2,0,0,0,0,24,1,0,0,0,0,0,0,0,18,18,0,38,2,0,0,0,1,15
Vigaray,43,ALA,LIGA,D,19,944,10,9,2,1,0,0,0,3,0,3,0,2,0,25,14,2,7,2,4,0,1,20,10,16,6,220,287,2,6,44,5,37,1,0,1,0,0,1,0,0,0,1,2,0,527,7,37,49,75,7,27,0,150,26,0,0,0,0,0,0,0,0,5,0,0,0,22,0,0,0,0,0,1,0,0,29,26,0,22,0,0,0,0,0,13
Danilo C41ldi,64,GEN,SERI,M,13,930,10,3,2,5,0,0,0,0,0,0,0,7,3,11,65,19,14,2,7,7,1,12,9,12,5,520,599,3,3,78,1,21,0,0,0,0,0,7,3,0,0,0,4,0,752,2,120,41,285,1,73,0,146,44,0,0,0,0,12,2,49,41,9,2,1,0,24,1,0,0,0,0,0,0,0,9,9,0,30,0,0,0,0,0,3
Marc Torrejon,60,SCF,BUND,D,12,930,10,2,1,1,0,0,0,0,0,0,0,6,2,26,0,0,1,0,1,0,1,11,7,5,5,440,534,0,27,27,1,43,0,0,6,2,0,0,0,0,0,0,0,0,636,9,25,21,104,2,11,0,99,74,0,0,0,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,1,0,0,41,38,0,47,0,0,0,0,0,1
Kingsley Coman,22,FCB,BUND,F/M,19,914,10,9,7,1,0,0,2,1,2,1,0,22,9,8,42,10,20,3,19,0,0,11,8,11,18,343,407,10,9,34,29,67,0,0,10,8,2,12,1,0,0,0,18,0,629,52,164,66,281,0,49,0,172,2,0,0,0,0,0,0,2,0,19,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,9,0,0,3,3,1,55
Karim Onisiwo,55,M05,BUND,F,16,911,10,6,4,4,0,0,1,0,0,0,0,15,10,15,12,2,6,0,6,0,3,21,16,21,25,133,210,2,23,37,18,86,1,0,10,6,0,5,4,1,0,0,29,0,467,40,63,145,99,2,15,0,194,8,0,0,0,0,0,0,0,0,8,0,0,0,20,1,0,0,0,0,1,0,0,7,7,0,4,0,0,5,1,1,55
Brad Guzan,53,MID,EPL,G,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,134,297,0,0,106,0,2,2,0,0,0,0,0,0,0,0,0,0,0,398,0,16,1,92,0,6,0,165,92,0,0,0,0,0,0,0,0,0,0,0,0,17,3,37,18,19,3,1,2,0,6,6,3,110,0,0,0,0,0,0
Loris Karius,42,LIV,EPL,G,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,174,268,0,1,68,0,3,2,0,0,0,0,0,0,0,0,0,0,0,343,1,7,0,29,0,0,0,95,29,0,0,0,0,0,0,0,0,0,0,0,0,12,3,20,12,8,3,0,1,0,6,5,4,47,0,0,0,0,0,0
Godfred Donsah,58,BOL,SERI,M,13,888,10,3,3,2,0,0,0,2,0,2,0,9,2,13,9,4,8,0,6,0,2,11,8,7,9,224,291,4,13,65,15,48,0,0,4,1,0,5,1,0,0,0,12,0,436,8,37,43,104,1,17,0,111,20,0,0,0,0,0,0,0,0,2,0,0,0,17,1,0,0,0,0,0,0,0,13,11,0,8,0,0,0,2,0,19
Tito,55,LGN,LIGA,D,11,879,10,1,2,3,0,0,0,2,0,1,1,4,0,15,26,6,5,1,3,0,1,16,11,17,8,173,250,6,10,32,2,36,0,0,2,0,0,2,0,0,0,0,0,0,500,7,39,38,93,9,28,0,126,38,0,0,0,0,0,0,0,0,1,0,0,0,11,3,0,0,0,0,1,0,0,38,38,0,16,0,0,0,1,0,5
Jose Agustin Mauri,61,EMP,SERI,M,14,873,10,4,6,4,0,0,0,0,0,0,0,4,1,13,6,3,3,0,3,0,0,35,24,16,21,519,605,1,4,86,8,68,0,0,0,0,0,4,1,0,0,0,18,0,761,2,92,64,289,4,20,0,127,44,0,0,0,0,2,1,1,1,1,0,0,0,14,2,0,0,0,0,0,0,0,5,5,0,25,0,0,0,0,0,13
Carlos Martinez,53,RSO,LIGA,D,10,870,10,0,1,2,0,0,0,2,0,2,0,1,1,22,38,9,7,0,4,1,5,18,13,8,12,292,385,9,20,43,9,57,0,0,0,0,0,1,1,0,0,0,6,0,656,2,62,32,151,6,45,0,159,48,0,0,0,0,0,0,0,0,9,0,0,0,13,3,0,0,0,0,0,0,0,30,27,0,25,0,0,0,0,0,16
Mu37ak Wakaso,82,GRA,LIGA,M,11,869,10,1,3,6,1,1,1,1,0,1,0,17,5,11,31,4,7,0,3,3,1,40,23,32,19,318,396,1,6,80,11,75,0,0,0,0,0,17,5,1,0,0,12,0,599,5,72,83,161,1,43,0,152,31,0,0,0,0,10,1,12,10,2,3,2,0,19,1,0,0,0,0,0,0,0,5,5,0,43,0,0,0,0,0,19
Jose Antonio Reyes,50,ESP,LIGA,F,21,864,10,11,9,1,0,0,3,4,0,3,1,14,5,6,50,16,18,1,6,8,0,11,9,14,29,253,357,4,6,53,13,59,0,0,8,3,3,6,2,0,0,0,31,0,589,19,116,100,191,1,72,0,225,26,1,1,0,0,13,5,25,21,7,3,1,0,10,0,0,0,0,0,0,0,0,1,0,0,35,2,0,2,0,1,34
Holger Badstuber,40,S04,BUND,D,10,864,10,0,2,1,0,0,0,0,0,0,0,1,1,26,2,2,4,0,4,0,3,12,7,10,4,526,577,2,17,51,2,34,0,1,1,1,0,0,0,0,0,0,3,0,685,2,20,31,124,7,6,0,59,71,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,28,28,0,61,0,0,0,0,0,3
R41ain Genevois,65,SMC,FRAN,D,13,860,10,3,2,1,0,0,0,0,0,0,0,2,0,24,28,4,5,0,5,0,3,30,18,18,6,218,288,4,24,47,2,61,0,0,2,0,0,0,0,0,0,0,3,0,535,3,26,55,83,3,28,0,120,38,0,0,0,0,0,0,0,0,3,0,0,0,18,3,0,0,0,0,0,0,0,30,28,0,18,0,0,0,0,0,4
Sebastien Squillaci,54,BST,FRAN,D,10,855,10,0,1,2,0,0,0,1,0,1,0,2,1,18,0,0,4,1,2,1,4,7,5,6,12,237,285,0,19,30,0,35,0,0,2,1,0,0,0,0,0,0,1,0,399,7,12,25,57,1,3,0,59,43,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,66,58,0,25,0,0,0,0,0,0
Axel Ngando,54,BST,FRAN,M,20,855,10,10,6,1,0,0,0,2,0,2,0,11,1,5,38,10,24,3,18,4,0,15,8,11,17,341,402,3,4,59,19,55,1,0,6,1,0,5,0,0,0,0,20,0,594,15,102,73,231,1,46,0,144,32,0,0,0,0,12,3,22,20,6,2,0,0,16,1,0,0,0,0,0,0,0,2,2,0,15,0,0,3,0,0,25
Claudio Pizarro,64,SVW,BUND,F,19,853,10,9,8,1,0,0,1,1,0,1,0,21,9,11,3,2,12,2,11,0,0,7,5,18,16,188,284,2,30,28,8,58,0,0,19,9,1,2,0,0,0,1,19,0,460,51,91,108,140,1,24,0,178,15,0,0,0,0,0,0,0,0,5,0,0,0,5,1,0,0,0,0,0,0,0,11,11,0,9,0,0,8,2,0,30
Bryan Oviedo,69,SUN,EPL,D,10,849,10,0,1,1,0,0,0,0,0,0,0,5,1,18,26,5,7,1,7,0,3,32,25,12,10,228,313,5,6,64,12,60,0,0,1,0,0,4,1,0,0,0,5,0,569,3,50,29,116,8,31,0,132,29,0,0,0,0,0,0,0,0,2,1,1,0,19,2,0,0,0,0,0,0,0,34,34,0,11,0,0,0,0,0,13
Jaroslav Drobny,64,SVW,BUND,G,10,849,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,136,250,0,3,87,0,3,0,1,0,0,0,0,0,0,0,0,0,0,353,0,11,3,45,0,6,0,118,46,0,0,0,0,0,0,0,0,0,0,0,0,15,1,31,19,12,2,1,2,0,4,3,2,71,0,0,0,0,0,0
Norbert Gyomber,81,PES,SERI,D,10,846,10,0,3,4,0,0,0,0,0,0,0,1,0,16,0,0,1,0,1,0,14,13,12,12,7,347,397,0,15,41,10,43,0,0,1,0,0,0,0,0,0,0,2,0,533,3,16,39,80,4,1,0,71,40,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,45,37,0,12,0,1,0,0,0,15
Jan Rosenthal,63,D98,BUND,M,19,837,10,9,8,3,0,0,0,0,0,0,0,16,2,11,4,0,8,1,8,0,2,10,6,17,11,188,288,0,45,34,8,71,0,0,10,1,0,6,1,0,0,0,19,0,433,22,60,105,113,0,17,0,155,7,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,9,9,0,18,0,0,2,2,0,19
Jerome Boateng,22,FCB,BUND,D,13,828,10,3,4,1,0,0,0,1,0,1,0,4,0,14,3,0,6,1,5,0,5,13,8,9,1,587,670,0,16,54,0,30,0,0,2,0,0,2,0,0,0,0,1,0,760,5,70,24,240,1,22,1,104,120,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0,0,0,0,0,0,0,23,20,0,78,0,0,0,0,0,3
Vincent Kompany,39,MCI,EPL,D,11,823,10,1,3,5,0,0,3,0,0,0,0,9,3,16,1,1,2,1,2,0,3,15,11,19,6,491,557,1,19,51,2,42,0,0,7,3,3,2,0,0,0,0,2,0,667,17,36,32,172,0,2,0,71,87,0,0,0,0,0,0,0,0,1,0,0,0,6,4,0,0,0,0,0,0,0,42,42,0,35,0,0,0,0,1,2
Marcel Buchel,61,EMP,SERI,M,15,822,10,5,7,5,0,0,0,0,0,0,0,9,1,15,6,1,1,0,1,0,3,13,10,18,7,394,480,0,16,68,5,40,0,1,0,0,0,9,1,0,0,0,18,0,617,2,65,64,180,4,24,0,126,32,0,0,0,0,1,0,1,1,2,1,1,0,14,1,0,0,0,0,0,0,0,20,20,0,19,1,0,0,0,0,8
Prejuce Ni53mbe Nakoulma,54,NAN,FRAN,F/M,11,821,10,1,5,3,0,0,6,0,0,0,0,24,9,5,2,0,10,1,10,0,0,7,4,20,17,177,207,0,10,18,12,44,0,0,22,9,6,2,0,0,0,0,23,0,383,55,92,83,133,0,12,0,116,0,0,0,0,0,0,0,0,0,7,0,0,0,13,1,0,0,0,0,0,0,0,6,6,0,4,0,0,6,2,3,29
St44n Pienaar,69,SUN,EPL,M,15,808,10,5,9,5,1,1,0,0,0,0,0,4,2,16,12,2,7,0,7,0,4,19,15,16,26,305,384,2,4,54,6,55,0,0,2,2,0,2,0,0,0,0,11,0,537,11,113,59,200,3,23,0,131,19,0,0,0,0,0,0,2,1,4,0,0,0,13,0,0,0,0,0,0,0,0,9,8,0,15,0,0,0,1,0,12
Oscar Hiljemark,64,GEN,SERI,M,14,803,10,4,6,0,0,0,2,0,0,0,0,9,4,6,22,5,11,0,9,2,1,11,10,11,5,361,419,5,9,54,6,30,0,1,4,2,2,5,2,0,0,0,8,0,546,12,103,39,211,1,28,0,101,28,0,0,0,0,0,0,2,2,6,0,0,0,19,1,0,0,0,0,0,0,0,9,9,0,13,0,0,1,0,1,8
Christian Clemens,42,KOE,BUND,M,12,792,10,2,7,2,0,0,1,1,0,1,0,11,3,16,22,5,5,1,3,1,0,35,25,16,9,154,218,4,3,44,12,59,0,0,5,2,1,6,1,0,0,0,9,0,398,18,36,59,83,6,47,0,129,13,0,0,0,0,2,0,8,6,4,1,0,0,14,0,0,0,0,0,0,0,0,1,1,0,14,0,0,0,1,1,22
Marc Navarro,50,ESP,LIGA,D,12,789,10,2,3,0,0,0,2,1,0,1,0,16,3,16,34,5,5,0,4,0,2,20,14,5,12,217,289,5,11,36,11,54,0,0,10,1,1,6,2,1,0,0,3,0,506,17,35,35,82,6,40,0,128,24,0,0,0,0,0,0,0,0,5,0,0,0,7,2,0,0,0,0,0,0,0,18,18,0,18,0,0,0,2,0,16
